Theor.Mass,S_4,I_4,D_4,S_9,I_9,D_9,S_10,I_10,D_10,S_12A,I_12A,D_12A,S_12B,I_12B,D_12B
Label,Spring,Spring,Spring,Summer,Summer,Summer,Autumn,Autumn,Autumn,Winter,Winter,Winter,Winter,Winter,Winter
614.2748437,0,0,0,0,0,11720,12680,0,0,0,0,0,0,0,0
614.2982057,13370,0,11420,0,0,0,0,0,0,0,0,0,0,0,0
614.3404644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.0838122,0,14910,0,0,0,0,0,0,0,0,0,0,0,0,0
615.0863146,17300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.1227001,19200,26610,25290,0,0,0,0,0,0,0,0,0,0,0,0
615.1344466,0,0,0,0,0,0,11940,0,0,0,0,0,0,0,0
615.1555759,0,0,0,0,0,0,0,0,0,0,0,0,15110,0,0
615.1649589,0,0,0,0,0,0,14380,0,0,0,0,0,0,0,0
615.1708321,0,0,0,12220,0,0,0,0,0,0,0,0,0,0,0
615.1777126,0,0,0,0,0,0,0,0,0,0,0,15040,0,0,0
615.1954711,39700,40920,35740,0,23450,0,0,0,25400,26320,28500,0,0,0,0
615.2013444,0,0,0,20970,0,35260,22430,0,0,0,0,0,0,0,0
615.2072176,0,0,0,0,0,0,0,25330,0,0,0,0,0,0,0
615.2318567,32320,20540,26550,0,0,0,31800,0,0,0,0,0,0,0,0
615.2377299,0,0,0,24170,37210,31180,0,0,0,31030,0,0,0,23350,0
615.2436031,0,0,0,0,0,0,0,0,28830,0,0,0,0,0,43890
615.271613,15550,0,13160,0,0,0,0,0,0,0,0,11040,0,0,0
615.2741154,0,0,0,0,23530,0,21040,0,0,21580,24940,0,0,0,0
616.126055,0,19660,24220,0,0,0,0,0,0,0,0,0,0,0,0
616.1602078,22270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616.165568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616.1683137,0,0,0,0,0,0,10680,0,0,0,0,0,0,0,0
616.1741869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616.1907201,0,0,0,0,0,0,0,0,0,16360,15530,0,0,0,0
616.198826,23950,21730,23990,0,15720,0,0,0,20140,0,0,0,0,0,0
616.2046992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616.2271056,0,0,0,0,0,0,0,0,0,18030,0,0,0,0,0
616.2329789,0,0,0,11870,0,0,0,0,0,0,0,0,0,0,0
616.2352115,16640,11220,16350,0,0,0,0,0,0,0,0,0,0,0,0
616.238339,0,0,0,0,0,0,0,0,0,0,17760,30170,30710,0,0
616.2410847,0,0,0,0,24440,13740,0,0,0,0,0,0,0,0,0
616.2442122,0,0,0,0,0,0,17170,25090,15490,0,0,0,0,0,13180
616.248235,0,0,0,0,0,0,0,0,0,0,0,0,0,15100,0
616.2693644,0,0,0,0,0,0,0,0,0,12390,12000,0,0,0,0
616.2774702,0,0,0,0,0,0,11390,0,0,0,0,0,0,0,0
617.0655792,15920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617.0994623,0,21380,23100,0,0,0,0,0,0,0,0,0,0,0,0
617.1019647,22930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617.1383502,34470,32490,28860,0,0,0,0,0,0,0,0,0,0,0,0
617.1500966,0,0,0,10100,0,0,0,0,0,0,0,0,0,0,0
617.1806089,0,0,0,17650,0,0,20210,0,0,0,0,0,0,11600,0
617.1864822,0,0,0,0,17240,0,0,0,0,21490,0,0,22090,0,0
617.1899918,0,0,0,0,0,0,0,20290,0,0,0,0,0,0,0
617.1933627,0,0,0,0,0,27500,0,0,13910,0,0,0,0,0,0
617.2111212,36680,35210,38210,0,0,0,0,0,0,0,0,0,0,0,0
617.2169944,0,0,0,26740,35720,28070,0,0,38540,0,29390,36330,0,51250,0
617.2228677,0,0,0,0,0,0,28020,30180,0,30820,0,0,0,0,0
617.2475067,23410,16290,0,0,0,0,0,0,0,0,0,0,0,0,0
617.2533799,0,0,20760,0,0,0,0,0,26630,27400,0,23640,0,0,0
617.2592532,0,0,0,29930,32090,34610,25360,26590,0,0,31200,0,19590,0,0
617.2651264,0,0,0,0,0,0,0,0,0,0,0,0,0,26210,0
617.287263,10530,0,0,0,0,0,20860,0,0,0,0,0,0,0,0
617.2897655,0,0,0,0,0,0,0,0,0,20990,0,0,19640,0,0
617.3015119,0,0,0,0,0,12620,0,0,0,0,0,16750,0,0,0
618.0549549,10370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618.0972137,16330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618.1124698,0,14630,0,0,0,0,0,0,0,0,0,0,0,0,0
618.141705,23410,22750,22620,0,0,0,0,0,0,0,0,0,0,0,0
618.1758579,25000,27090,0,0,0,0,0,0,0,0,0,0,0,0,0
618.1839638,0,0,0,13100,0,0,10060,0,0,0,0,0,0,0,0
618.1852408,0,0,0,0,12560,0,0,0,10420,0,0,0,0,0,10510
618.189837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618.191114,0,0,0,0,0,0,0,14780,0,0,0,0,0,0,0
618.2063702,0,22140,0,0,0,0,0,0,0,0,0,0,0,0,0
618.2122434,0,0,0,0,0,0,0,0,0,0,0,0,22400,0,0
618.214476,18440,0,17860,0,0,0,0,0,0,0,0,0,0,0,0
618.2176036,0,0,0,0,0,0,0,0,0,0,0,24010,0,0,0
618.2203493,0,0,0,0,0,0,0,0,27560,0,0,0,0,0,0
618.2427557,0,12380,0,0,0,0,0,0,0,0,0,0,0,0,0
618.2486289,0,0,0,0,0,21220,0,0,0,0,0,0,15090,0,0
618.2508616,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618.2539891,0,0,11750,0,0,0,0,0,0,0,0,0,0,0,0
618.2567348,0,0,0,0,0,0,0,0,15850,0,0,0,0,0,0
618.2598623,0,0,0,14350,20200,0,0,0,0,0,0,0,0,13300,20000
618.262608,0,0,0,0,0,0,15980,10330,0,0,0,0,0,0,0
618.2638851,0,0,0,0,0,0,0,0,0,0,0,13830,0,0,0
618.2791412,0,0,0,0,0,0,0,11580,0,0,15140,0,0,0,0
618.2850144,0,0,0,0,0,0,0,0,0,0,10730,0,0,0,0
618.2906179,0,0,0,0,0,0,12330,0,0,0,0,0,0,0,0
619.0812292,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619.0871025,0,12830,10780,0,0,0,0,0,0,0,0,0,0,0,0
619.1151123,0,24240,0,0,0,0,0,0,0,0,0,0,0,0,0
619.1176147,25570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619.1293612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619.1540003,45110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619.1751296,0,0,0,0,0,0,0,0,0,0,16810,0,0,0,0
619.1810028,0,0,0,0,0,0,0,0,0,0,0,14380,0,0,0
619.196259,0,0,0,20130,0,29660,0,0,34980,0,0,0,24520,31150,0
619.2021322,0,0,0,0,35720,0,32800,0,0,0,0,0,0,0,23490
619.2056419,0,0,0,0,0,0,0,0,0,0,21790,26630,0,0,0
619.2267713,32400,29570,0,0,0,0,0,39130,0,0,0,0,0,0,0
619.2326445,0,0,25020,28790,0,0,0,0,30830,35540,32460,0,0,43160,0
619.2385177,0,0,0,0,35330,30160,0,0,0,0,0,0,40200,0,0
619.2479006,0,0,0,0,0,0,76120,0,0,0,0,0,0,0,38890
619.2631568,17400,0,12910,0,0,0,0,0,0,0,0,0,0,0,0
619.26903,0,10180,0,24930,0,20890,0,27920,0,28740,0,0,0,0,0
619.2749032,0,0,0,0,0,0,0,0,23120,0,0,0,20620,25300,0
619.2842861,0,0,0,0,0,0,0,0,0,0,0,17300,0,0,0
619.3054155,0,0,0,0,11040,13150,0,0,0,0,0,0,0,0,0
619.3112887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619.317162,0,0,0,0,0,0,0,0,0,12730,0,0,0,0,0
619.4357014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10430
620.1128637,0,0,16950,0,0,0,0,0,0,0,0,0,0,0,0
620.1184672,0,10370,0,0,0,0,0,0,0,0,0,0,0,0,0
620.1209696,20330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.1573551,0,25470,24750,0,0,0,0,0,0,0,0,0,0,0,0
620.1645054,0,0,0,0,0,0,0,0,0,10740,0,0,14520,0,0
620.191508,0,0,0,0,0,0,0,0,14870,0,13110,0,0,0,23480
620.1968681,0,0,0,0,0,15880,0,0,0,0,0,0,0,0,0
620.1996138,0,0,0,14540,0,0,0,0,0,0,0,0,0,0,0
620.2008909,0,0,28630,0,0,0,0,0,0,0,0,0,0,0,0
620.2054871,0,0,0,0,19190,0,0,0,0,0,0,0,0,0,0
620.2067641,0,0,0,0,0,0,0,17020,0,16040,0,0,0,23180,0
620.2220202,0,0,0,0,0,0,0,0,0,0,0,0,31340,0,17540
620.2278935,0,0,13500,0,0,0,0,0,0,0,0,0,0,0,0
620.2301261,16100,13320,0,0,0,0,0,0,0,0,0,0,0,0,0
620.2512555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10620
620.2584058,0,0,0,0,0,0,33940,0,0,0,0,16420,0,0,0
620.2696391,0,0,0,0,0,0,0,0,0,0,0,0,14500,12340,0
620.2723848,0,0,0,14700,14130,10850,0,0,0,0,0,0,0,0,0
620.2755124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.2782581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.2795351,0,0,0,0,0,0,0,15950,0,0,0,0,0,0,0
620.3217939,0,0,0,10220,0,0,0,0,0,0,0,0,0,0,0
621.066367,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621.0968793,20570,21510,0,0,0,0,0,0,0,0,0,0,0,0,0
621.1027525,0,0,21410,0,0,0,0,0,0,0,0,0,0,0,0
621.1307624,0,31190,0,0,0,0,0,0,0,0,0,0,0,0,0
621.1332648,33070,0,29060,0,0,0,0,0,0,0,0,0,0,0,0
621.139138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621.1450113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621.1696503,39840,38780,33130,0,0,0,0,0,0,22040,0,15970,0,0,0
621.1813968,0,0,0,0,0,0,0,0,24130,0,0,0,0,0,0
621.1849065,0,0,0,0,0,0,27110,0,0,0,0,0,0,22120,0
621.2119091,0,0,0,25530,0,37730,0,36150,0,0,0,0,0,28340,39350
621.2177823,0,0,0,0,41450,0,28550,0,0,36110,0,0,0,0,0
621.221292,0,0,0,0,0,0,0,0,0,0,32650,0,0,0,0
621.2424213,0,15930,0,0,0,0,0,0,0,0,0,0,0,0,0
621.2482946,26650,0,19790,29490,0,0,0,37680,0,0,0,0,0,28380,0
621.2541678,0,0,0,0,32930,0,0,0,27220,0,0,45000,0,0,0
621.2635507,0,0,0,0,0,0,0,0,0,0,30490,0,0,0,0
621.2846801,0,0,0,0,0,0,11850,0,17680,0,0,0,0,0,0
621.2905533,0,0,0,19210,0,0,0,17110,0,0,0,0,11760,0,0
621.2964265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500
621.3727072,0,0,15560,0,0,0,0,0,0,0,0,0,0,0,0
621.414966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622.0974884,0,0,14040,0,0,0,0,0,0,0,0,0,0,0,0
622.1002341,14150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622.1341172,0,22980,0,0,0,0,0,0,0,0,0,0,0,0,0
622.1366196,19960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622.1437699,0,0,22040,0,0,0,0,0,0,0,0,0,0,0,0
622.1730052,0,29190,20740,0,0,0,0,0,0,0,0,0,0,0,0
622.1761327,28400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622.1801554,0,0,0,0,14300,0,0,0,12800,0,16690,0,0,13080,0
622.1860287,0,0,0,10440,0,0,0,0,0,0,0,0,0,0,0
622.1972621,13100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622.207158,0,0,0,0,0,0,0,0,0,0,0,31240,28960,0,0
622.2125182,0,0,0,0,0,0,0,0,16360,0,16080,0,0,0,0
622.2152639,0,0,0,0,0,24720,0,17390,0,0,0,0,0,15080,0
622.2165409,0,0,21180,0,0,0,19500,0,0,0,0,0,0,0,0
622.2211371,0,0,0,0,0,0,0,0,0,30770,0,0,0,0,0
622.2224142,0,0,0,17370,0,0,0,0,0,0,0,0,0,0,14980
622.2435435,14950,10540,0,0,0,0,0,0,0,0,0,0,0,0,0
622.2489037,0,0,0,0,0,0,0,0,16320,0,16940,0,0,17110,0
622.2575226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622.2740558,0,0,0,0,0,0,0,0,14310,17020,0,0,16050,0,0
622.2852892,0,0,0,0,0,0,0,0,0,0,0,0,0,11510,0
622.2911624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622.2939081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623.0491413,11450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623.0820171,0,13850,0,0,0,0,0,0,0,0,0,0,0,0,0
623.1066561,24780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623.1125294,0,18900,22580,0,0,0,0,0,0,0,0,0,0,0,0
623.1464125,34840,38730,0,0,0,0,0,0,0,0,0,0,0,0,10080
623.1489149,0,0,30930,0,0,0,0,0,0,0,0,0,0,0,0
623.1606613,0,0,0,14530,0,12710,13160,0,0,0,0,0,0,0,0
623.164171,0,0,0,0,0,0,0,0,0,10700,0,0,0,0,0
623.1700442,0,0,0,0,0,0,0,0,0,0,0,12720,0,0,0
623.1853004,0,0,0,0,0,0,0,0,0,0,0,0,53210,0,0
623.1970468,0,0,0,0,0,27970,0,0,0,0,0,23330,0,0,0
623.2005565,0,0,0,0,0,0,0,0,0,35620,0,0,0,0,0
623.212303,0,0,0,0,0,0,0,0,0,0,0,0,0,65230,0
623.2216859,0,0,0,0,0,0,0,0,0,0,71840,0,0,0,0
623.2275591,21340,25170,25620,0,35810,0,32240,0,0,0,0,0,0,0,0
623.2334323,0,0,0,30420,0,0,0,0,0,0,0,32680,0,0,0
623.236942,0,0,0,0,0,0,0,38640,0,33470,0,0,0,0,0
623.2403129,0,0,0,0,0,0,0,0,0,0,0,0,32190,0,0
623.2580714,18000,0,0,0,0,0,0,0,0,0,0,0,0,20950,0
623.2639446,0,0,0,24500,29710,0,0,0,0,0,0,0,0,0,0
623.2698179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623.2792008,0,0,0,0,0,0,0,0,17050,24130,0,0,0,0,0
623.3003301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11410
623.3062034,0,0,0,0,0,0,0,11160,0,0,0,0,0,0,0
623.3155863,0,0,0,11920,0,0,0,0,0,0,0,0,0,0,0
624.1441638,39220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624.1497673,0,19450,0,0,0,0,0,0,0,0,0,0,0,0,0
624.1522697,0,0,25250,0,0,0,0,0,0,0,0,0,0,0,0
624.1886552,0,23330,22870,0,0,0,0,0,0,0,0,0,0,0,0
624.1958055,0,0,0,18040,0,0,0,13140,0,0,0,0,21570,0,0
624.2004017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624.2016787,0,0,0,0,23920,0,14890,0,0,0,15210,0,0,12350,0
624.2129121,0,0,0,0,0,34610,0,0,0,0,0,0,0,0,0
624.2169349,0,12800,0,0,0,0,0,12810,23450,0,0,0,0,0,0
624.2228081,17120,0,0,0,0,0,0,0,0,16820,0,0,0,0,29450
624.230914,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0
624.232191,0,0,0,0,0,0,0,0,0,0,0,26070,0,0,0
624.2367872,0,0,0,20400,0,0,0,0,0,0,0,0,0,0,0
624.2380642,0,0,0,0,18130,0,0,0,0,0,18240,0,12440,0,0
624.2402969,0,0,0,0,0,0,0,15480,0,0,0,0,0,0,0
624.2533204,0,10730,0,0,0,20390,0,0,0,0,0,0,0,0,0
624.2645538,0,0,0,0,0,0,0,0,0,0,0,0,12900,12910,0
624.2897059,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,0
625.0681621,10040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625.0976671,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625.1223062,0,27740,0,0,0,0,0,0,0,0,0,0,0,0,0
625.1340527,0,0,23060,0,0,0,0,0,0,0,0,0,0,0,0
625.1493088,0,0,0,0,0,0,0,0,0,12490,0,0,0,0,0
625.1620625,0,0,0,0,0,0,0,0,0,0,0,0,10510,0,0
625.1645649,0,0,0,0,0,0,16620,0,0,0,0,0,0,0,0
625.1763114,0,0,0,0,0,20300,0,0,0,0,14640,0,0,0,0
625.1798211,29390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625.1856943,0,0,0,0,0,0,0,0,30990,0,0,0,0,0,0
625.2009504,0,0,0,0,0,0,0,0,0,0,21890,0,0,0,0
625.2126969,0,29560,0,0,37110,27230,32890,0,0,0,0,0,0,0,0
625.2162066,0,0,25000,0,0,0,0,0,0,0,0,33260,49620,0,0
625.2220798,0,0,0,0,0,0,0,0,23730,30680,0,0,0,0,0
625.2432092,0,0,0,0,0,0,0,0,0,0,39580,0,0,0,0
625.2490824,0,0,0,30210,0,0,0,43530,0,0,0,0,0,26390,0
625.2525921,0,0,0,0,0,0,0,0,22720,0,0,0,0,0,0
625.2559629,0,0,0,0,33660,38790,0,0,0,14550,0,0,29850,0,0
625.2643386,0,0,0,0,0,0,0,0,0,0,0,20850,0,0,0
625.2737215,0,0,36610,0,0,0,21130,0,0,0,0,0,0,16580,0
625.2795947,0,0,0,11190,0,0,0,0,0,0,0,0,0,0,0
625.2854679,0,0,0,0,0,0,0,0,17130,0,12320,0,0,0,0
625.2948508,0,0,0,0,0,0,0,11350,0,25070,0,0,0,0,0
625.310107,0,0,0,13990,0,11500,0,0,0,0,0,0,0,0,0
625.3277267,0,0,0,0,0,0,0,0,0,0,0,0,13050,0,0
625.3793683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626.0924031,0,0,11050,0,0,0,0,0,0,0,0,0,0,0,0
626.1135324,17610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626.1346618,0,16060,0,0,0,0,0,0,0,0,0,0,0,0,0
626.1374075,0,0,18230,0,0,0,0,0,0,0,0,0,0,0,0
626.1750701,22290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626.1796662,0,0,0,14030,0,0,0,0,0,0,0,0,0,0,0
626.1809433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626.1831759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626.1863034,0,0,0,0,0,16650,0,0,0,0,0,0,10290,0,0
626.2114556,0,0,0,0,0,0,22290,0,21280,0,0,0,11720,0,0
626.2160517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626.2173288,0,0,17050,12060,0,0,0,0,0,0,28330,0,0,17950,0
626.2195614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626.222689,0,0,0,0,22230,0,0,0,0,0,0,0,0,0,0
626.2254347,0,0,0,0,0,0,0,0,0,16280,0,0,0,0,0
626.2325849,0,0,0,0,0,29220,0,0,0,0,0,0,0,0,0
626.2438183,0,11700,0,0,0,0,0,0,0,0,0,0,23100,0,35110
626.2478411,0,0,0,0,0,0,0,0,0,0,0,16510,0,0,0
626.2524372,0,0,0,20890,0,0,0,27890,0,0,0,0,0,0,0
626.2537143,0,0,0,0,14450,0,0,0,0,0,0,0,0,0,0
626.2689704,0,0,0,0,0,0,0,0,0,0,0,0,0,11050,0
626.2770763,12650,0,16580,0,0,0,0,0,0,0,0,0,0,0,0
626.3053559,0,0,0,15280,0,0,10230,0,0,0,0,0,0,0,0
626.5102633,0,0,0,0,0,0,0,0,0,10730,0,0,0,0,0
627.0440559,10070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627.1227001,24940,0,24730,0,0,0,0,0,0,0,0,0,0,0,0
627.1555759,0,35570,0,0,0,0,0,0,0,0,0,0,0,0,0
627.1590856,0,0,0,0,0,0,0,0,0,0,0,0,11350,0,0
627.1649589,0,0,0,12110,0,13010,0,0,0,0,0,11660,0,0,0
627.1708321,0,0,0,0,0,0,13010,0,0,0,0,0,0,0,0
627.1743418,0,0,0,0,0,0,0,0,0,0,14470,0,0,0,0
627.1777126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11350
627.1860882,0,0,0,0,29790,0,0,0,0,0,0,0,0,0,0
627.1954711,36610,32160,31800,0,0,0,0,0,0,0,0,0,0,0,0
627.2013444,0,0,0,18790,0,0,17480,0,0,24710,0,0,0,0,0
627.2072176,0,0,0,0,0,0,0,0,0,0,18960,0,0,38390,0
627.2166005,0,0,0,0,0,0,0,0,30830,0,0,0,0,0,0
627.2318567,27100,22850,19500,0,0,0,0,0,0,0,0,0,30760,0,42480
627.2377299,0,0,0,27100,32760,23200,0,0,0,17450,0,0,0,0,0
627.2436031,0,0,0,0,0,0,0,35450,0,0,45200,0,0,0,0
627.252986,0,0,0,0,0,0,49080,0,22620,0,0,0,0,0,0
627.2647325,0,0,0,0,0,0,0,0,0,30660,0,0,0,0,0
627.271613,19420,12950,20210,0,0,16800,0,0,13110,0,0,20740,0,0,0
627.2741154,0,0,0,0,18010,0,0,0,0,0,0,0,0,0,0
627.301118,0,0,0,0,0,0,12670,0,0,0,0,0,0,0,0
627.3105009,0,0,0,11800,0,0,0,0,0,13370,0,0,0,10370,0
628.0815636,0,10980,0,0,0,0,0,0,0,0,0,0,0,0,0
628.126055,0,0,13830,0,0,0,0,0,0,0,0,0,0,0,0
628.1589308,0,24140,0,0,0,0,0,0,0,0,0,0,0,0,0
628.1602078,24890,0,25630,0,0,0,0,0,0,0,0,0,0,0,0
628.1776966,0,0,0,0,0,0,0,0,0,0,10540,0,0,0,0
628.1907201,0,18990,19120,0,0,0,13560,11220,0,0,0,0,0,0,0
628.1965933,0,0,0,13460,0,0,0,0,11050,0,0,0,0,0,0
628.198826,21380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628.2019535,0,0,0,0,14300,0,0,0,0,0,0,0,0,0,0
628.2046992,0,0,0,0,0,16960,0,0,0,0,0,0,0,0,0
628.2105724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628.2329789,0,13360,0,17380,0,0,0,0,0,0,32470,0,0,0,0
628.2352115,13800,0,15320,0,0,0,0,0,0,0,0,0,0,0,0
628.238339,0,0,0,0,0,0,0,0,0,0,0,0,23270,0,0
628.2410847,0,0,0,0,0,14180,0,0,0,0,0,0,0,0,0
628.2442122,0,0,0,0,0,0,14750,0,0,0,0,13380,0,0,0
628.2469579,0,0,0,0,0,0,0,20870,0,0,0,0,0,0,0
628.248235,0,0,0,0,31280,0,0,0,0,13900,0,0,0,0,13020
628.2541082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628.2634911,0,0,0,0,0,0,0,0,0,0,0,0,0,15520,0
628.2693644,0,0,0,16280,0,0,0,0,0,0,0,0,0,0,0
628.2749678,10290,0,0,0,0,12560,0,0,0,0,0,0,0,0,0
628.2846205,0,0,0,0,0,0,0,0,12030,0,0,0,0,0,0
629.0597059,0,0,10390,0,0,0,0,0,0,0,0,0,0,0,0
629.0994623,20670,0,15030,0,0,0,0,0,0,0,0,0,0,0,0
629.1019647,0,14970,0,0,0,0,0,0,0,0,0,0,0,0,0
629.1230941,0,0,0,0,0,0,0,0,0,11700,0,0,0,0,0
629.1383502,22390,23920,20940,0,0,0,0,0,0,0,0,0,0,0,0
629.171226,0,39240,0,0,0,13020,0,0,0,0,0,0,0,0,0
629.1747357,37980,0,0,0,0,0,0,0,0,0,10800,0,0,0,0
629.1806089,0,0,0,0,0,0,0,0,0,0,0,0,12630,0,0
629.1864822,0,0,0,0,15870,0,0,0,0,15850,0,0,0,14970,0
629.1899918,0,0,0,0,0,0,0,0,0,0,0,16510,0,0,0
629.1933627,0,0,0,0,0,0,0,21110,0,0,0,0,0,0,0
629.2111212,34250,34730,30910,0,0,0,0,0,27230,0,0,0,0,0,0
629.2169944,0,0,0,0,26900,0,0,0,0,0,21610,0,0,0,0
629.2228677,0,0,0,23460,0,0,0,0,0,23980,0,23130,29020,0,32870
629.2322506,0,0,0,0,0,68070,0,0,0,0,0,0,0,0,0
629.2475067,22970,17150,19240,0,0,0,0,0,0,0,21410,0,0,0,0
629.2533799,0,0,0,0,25820,0,0,0,32720,0,0,0,19320,0,0
629.2592532,0,0,0,26040,0,0,23520,23010,0,23290,0,20000,0,0,17600
629.2838922,0,0,0,0,0,0,0,0,0,0,0,0,14150,0,0
629.287263,16570,0,0,0,0,0,0,0,12740,0,0,15380,0,0,0
629.3050216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10790
629.316768,0,0,0,0,0,0,0,0,0,0,0,0,10810,0,0
629.326151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630.141705,18410,22800,0,0,0,0,0,0,0,0,0,0,0,0,0
630.1758579,0,21560,25770,0,0,0,0,0,0,0,0,0,0,0,0
630.1780905,19270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630.1812181,0,0,0,0,0,0,0,0,0,0,0,12880,12350,0,0
630.1839638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630.1852408,0,0,0,0,14140,0,0,0,0,0,0,0,0,0,0
630.189837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630.191114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630.2122434,16240,0,0,0,0,18630,0,0,0,0,0,0,0,0,0
630.214476,0,19060,17970,0,0,0,0,0,21450,0,0,0,0,0,0
630.2262225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630.2427557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35230
630.2486289,13250,11480,0,0,0,15380,0,0,0,0,0,0,0,0,0
630.2508616,0,0,10020,0,0,0,0,0,0,0,0,0,0,0,0
630.2539891,0,0,0,0,0,0,0,18440,0,17710,0,0,20820,0,0
630.2567348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630.2598623,0,0,0,0,0,0,0,0,0,0,0,0,0,14470,0
630.262608,0,0,0,14070,0,0,0,0,0,0,0,0,0,0,0
630.2638851,0,0,0,0,17890,0,0,0,0,0,0,0,0,0,0
630.2697583,0,0,0,0,0,0,0,0,12280,0,18260,0,0,0,0
630.2791412,0,0,0,0,0,14160,0,0,0,0,0,0,0,0,0
630.3002706,0,0,0,0,0,0,0,0,0,0,0,0,0,12880,0
631.075356,15290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631.0812292,0,13090,0,0,0,0,0,0,0,0,0,0,0,0,0
631.1151123,25430,19280,18130,0,0,0,0,0,0,0,0,0,0,0,0
631.1293612,0,0,0,0,0,0,0,0,0,0,0,0,10360,0,0
631.1540003,31980,36710,29390,0,11320,0,0,0,0,0,0,0,0,0,0
631.1657467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631.1903858,0,0,0,0,0,0,0,0,0,0,0,0,0,19560,0
631.196259,0,0,0,0,0,0,18450,0,0,0,0,0,0,0,0
631.2021322,0,0,0,0,24880,0,0,0,0,0,0,0,0,0,0
631.2056419,0,0,0,21310,0,0,0,0,0,0,0,0,0,0,0
631.2232616,0,0,0,0,0,0,0,0,0,0,0,39980,0,0,0
631.2267713,0,30600,23020,0,0,0,0,0,0,0,0,0,0,0,0
631.2326445,0,0,0,0,33920,0,30790,49020,26460,0,0,0,0,35300,0
631.2385177,0,0,0,23910,0,29270,0,0,0,27260,0,0,0,0,27080
631.2479006,0,0,0,0,0,0,0,0,11890,0,0,0,0,0,0
