Label,Spring,Spring,Spring,Summer,Summer,Summer,Autumn,Autumn,Autumn,Winter,Winter,Winter,Winter,Winter,Winter
413.0641739,49610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.0666763,0,26770,20540,0,0,0,0,0,0,0,0,0,0,0,0
413.0700472,0,0,0,0,28390,0,0,0,0,0,37760,0,0,32250,31110
413.0725496,0,0,0,34280,0,26980,25420,33310,22100,26340,0,30640,32480,0,0
413.0819325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.0878057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.1030618,0,0,119200,0,0,0,0,0,0,0,0,0,0,0,0
413.1039303,117500,135300,0,0,0,0,0,0,0,0,0,0,0,0,0
413.118318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.1216888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.1428182,205000,0,253200,0,0,0,0,0,0,0,0,0,0,0,0
413.1547035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.1580743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.1817061,100100,128100,122900,67270,71580,69350,0,80610,83580,63980,73090,72430,58720,76440,77440
413.1944598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.2180916,0,20370,20880,12890,14190,10270,0,12800,0,14630,11220,0,10870,0,11750
413.21896,0,0,0,0,0,0,13710,0,12920,0,0,0,0,0,0
413.2214624,17920,0,0,0,0,0,0,0,0,0,0,14040,0,0,0
413.2333477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.2657105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.2673639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.2883602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414.0520293,14270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414.0675288,10510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414.073402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10060
414.0759044,0,0,0,10950,0,0,0,0,0,0,0,0,0,0,0
414.1194402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414.1216728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414.1459297,0,0,0,51060,54160,52790,0,55880,0,0,55640,57730,0,57710,0
414.146173,52160,0,70150,0,0,0,0,0,0,0,0,0,0,0,0
414.1499525,0,0,0,0,0,0,44500,0,58920,32400,0,0,0,0,55130
414.1558257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414.1566941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414.1580583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414.1823152,0,39200,0,0,0,0,0,0,0,0,0,0,0,0,0
414.1850609,25660,0,33750,20410,21330,19740,18800,19590,22420,16200,21510,20350,16210,19180,0
414.186338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414.1922112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414.2649822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414.268353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414.2707187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414.291715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.0670703,31970,0,0,26240,0,0,0,0,0,0,0,0,0,0,0
415.0724304,0,0,0,0,0,0,0,0,0,25310,0,0,0,0,0
415.0729435,0,0,15460,0,0,0,0,0,0,0,0,0,0,0,0
415.079824,0,0,0,0,0,0,42110,0,0,0,0,0,0,0,0
415.0823264,21770,25320,0,0,0,0,0,0,30010,0,0,0,0,0,0
415.0831948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43870
415.0856972,0,0,0,0,0,33790,0,35850,0,0,0,0,0,39300,0
415.0881996,0,0,0,37960,32130,0,0,0,0,0,48430,35950,33380,0,0
415.0975825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.1009534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.1034558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.1162095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.1187119,0,0,102600,0,0,0,0,0,0,0,0,0,0,0,0
415.1195803,103100,128700,0,0,0,0,0,0,0,0,0,0,0,0,0
415.1373389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.1398413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.1550974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.1609706,0,127300,0,0,0,0,0,0,0,0,0,0,0,0,0
415.1737244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.1973562,0,0,0,0,0,15590,17560,0,18890,16950,15900,17380,0,17750,17140
415.1982246,0,32250,0,0,21380,0,0,16830,0,0,0,0,0,0,0
415.2043697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.2067391,24320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.2101099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.2126123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.2466284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.2489978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.2523686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.2714646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.2754873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.2982701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416.0676794,0,0,0,0,0,0,10780,0,0,0,0,0,0,0,0
416.0915545,0,0,0,0,0,0,0,0,0,0,14940,0,0,0,0
416.0928315,0,0,0,0,0,10670,0,0,0,0,0,0,0,10140,0
416.0987047,0,0,0,0,0,0,0,15890,11340,0,0,14820,17710,0,0
416.1040649,0,0,11040,0,0,0,0,0,0,18610,0,0,0,0,0
416.1043082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416.1080877,0,19770,0,0,0,0,0,0,0,0,0,0,0,0,0
416.129217,0,0,0,0,33030,0,28440,0,0,0,0,0,24650,0,0
416.1350902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416.1615798,0,46560,0,0,0,0,0,0,0,0,0,0,0,0,0
416.1656025,0,0,45220,0,24860,23170,0,24430,24300,17380,25700,22930,16550,0,22260
416.167453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416.1723442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416.1770792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416.2077246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416.2087297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416.2112321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416.2134647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416.2476176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416.9277954,0,0,0,12600,0,0,0,0,0,0,0,0,0,0,0
417.04133,26370,0,10820,0,0,0,0,0,0,0,0,0,0,0,0
417.0768471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417.0802179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417.0880805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35720
417.0885935,0,0,0,0,0,33310,0,36610,0,0,45520,35460,0,34090,0
417.1166034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417.1191058,78890,0,91050,0,0,0,0,0,0,0,0,0,0,0,0
417.1199742,0,93680,0,0,0,0,0,0,0,0,0,0,0,0,0
417.1224766,0,0,0,0,0,57790,0,0,0,50060,0,0,0,0,0
417.1249791,0,0,0,74100,0,0,0,0,85940,0,0,0,0,0,0
417.1284887,0,0,0,0,89340,0,0,0,0,0,0,98050,0,0,0
417.134362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144800
417.1352304,0,0,0,0,0,0,0,148300,0,0,0,0,0,142800,0
417.1529889,87880,105300,0,0,0,0,0,0,0,0,0,0,0,0,0
417.1554913,0,0,0,49720,41130,52770,49160,0,52440,41380,0,40070,43760,0,0
417.1860036,0,0,0,0,0,0,0,0,0,0,0,0,0,25650,0
417.1893744,48970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417.1918768,0,56370,0,0,22340,21100,0,24210,24640,24260,0,20970,24410,0,27220
417.1927453,0,0,0,0,0,0,21830,0,0,0,19740,0,0,0,0
417.1952477,0,0,0,24420,0,0,0,0,0,0,0,0,0,0,0
417.2223891,0,0,23360,0,0,0,0,0,0,0,0,0,0,0,0
417.2282624,23870,18580,0,12650,0,0,0,0,0,0,0,0,0,0,0
417.2646479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.0833295,0,0,0,16050,10350,15020,0,12970,11730,12190,11770,12720,14960,14000,13220
418.1143548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.1152232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.119715,0,41340,0,28380,26770,26060,25610,31600,30600,19770,28470,30520,21870,31180,28070
418.1224607,37290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.1507403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.1516087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.1541111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.1561005,0,0,0,25180,27620,29070,0,0,26310,19020,29060,0,21310,0,24770
418.1563438,41250,47620,38490,0,0,0,0,0,0,0,0,0,0,0,0
418.1588462,0,0,0,0,0,0,0,0,0,0,0,25870,0,0,0
418.1879942,0,23080,0,0,0,0,0,0,0,0,0,0,0,0,0
418.1904966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.192486,17980,0,0,0,12870,0,0,0,0,10310,10180,0,0,0,0
418.1927293,0,0,20400,0,0,0,0,0,0,0,0,0,0,0,0
418.1952317,0,0,0,0,0,10410,0,10460,11360,0,0,0,10990,0,0
418.2235113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.2243797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.2268821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419.0197261,10710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419.023097,0,0,0,0,0,0,0,0,0,10180,0,0,0,0,0
419.0255994,0,0,0,10740,0,0,10280,0,0,0,0,0,13900,0,0
419.0561117,0,0,17890,0,0,0,0,0,0,0,0,0,0,0,0
419.0924972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419.0983704,67070,67890,68040,0,0,0,0,0,0,0,0,0,0,0,0
419.1322535,114100,0,150600,0,0,0,0,0,0,0,0,0,0,0,0
419.1347559,0,154200,0,98750,99980,94700,94550,100900,109400,85940,0,100800,87240,100900,102300
419.1356243,0,0,0,0,0,0,0,0,0,0,106800,0,0,0,0
419.168639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419.1711414,119200,148000,137000,61600,63420,60510,67160,64250,63850,56630,60330,63800,53390,0,60030
419.2050245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419.2075269,52330,51360,51130,23790,21170,21330,24130,0,23440,22780,20350,0,21970,21790,20190
419.24141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419.2439124,15780,0,14560,0,0,0,0,0,0,0,0,0,0,0,0
420.0203353,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420.095852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420.0989795,0,0,0,27210,24690,0,21960,26100,25440,19590,28750,26190,23580,26010,0
420.1300049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420.1308733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420.135365,0,0,0,0,0,47090,0,0,50030,31630,0,47820,0,0,44120
420.1356083,50130,0,54150,0,0,0,0,0,0,0,0,0,0,0,0
420.1381107,0,0,0,42280,0,0,36380,46720,0,0,0,0,35740,0,0
420.1672588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420.1697612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420.1717505,46340,0,56810,0,0,0,0,0,0,0,0,0,0,0,0
420.1744962,0,0,0,25230,0,24750,0,26760,29270,21790,0,27540,21960,26800,26020
420.2036443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420.208136,0,21660,21100,0,0,0,0,0,0,0,0,0,0,0,0
420.2083793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420.2108817,19240,0,0,0,0,0,0,0,0,10030,0,10260,0,0,0
420.2391614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420.2400298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420.2789177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421.038747,0,0,0,0,0,0,12790,0,0,0,0,0,0,0,0
421.0412494,25260,0,0,21940,0,0,0,0,0,0,0,0,21480,0,0
421.0717617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421.0726301,0,32780,0,0,0,0,0,0,0,0,0,0,0,0,0
421.111518,0,145800,137200,0,0,0,0,0,0,0,0,0,0,0,0
421.1479036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421.150406,202900,280500,257300,139400,0,139200,0,157400,161500,109100,0,151200,0,147300,144200
421.1842891,0,0,161900,0,0,0,0,0,0,0,0,0,0,0,0
421.1867915,0,157800,0,65540,72650,69450,67210,70730,76560,0,63660,64480,57160,0,60460
421.223177,42710,43800,0,0,0,0,19330,0,19530,20010,18320,16840,0,0,0
421.2240454,0,0,0,20560,17870,0,0,17110,0,0,0,0,0,17500,0
421.2570601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421.2595625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421.286052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422.0364984,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422.1146296,0,0,0,47810,46290,45020,38110,51320,51800,35110,57570,50230,40830,53260,52120
422.1465233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422.1490257,0,0,97020,0,0,0,0,0,0,0,0,0,0,0,0
422.1510151,65130,95490,0,0,56490,59800,0,62570,64860,0,0,60530,0,63190,57360
422.1537608,0,0,0,52810,0,0,48380,0,0,41620,60390,0,43090,0,0
422.1829089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422.1854113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422.1874006,0,54050,0,0,0,0,0,0,0,0,0,0,0,0,0
422.1876439,0,0,50380,0,0,0,0,0,0,0,0,0,0,0,0
422.1901463,37650,0,0,24270,0,24170,23740,24060,27390,20580,24150,24510,0,22730,23040
422.2184259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422.2192944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422.2237861,0,0,13780,0,0,0,0,0,0,0,0,0,0,0,0
422.2240294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422.2265318,14000,15440,0,0,0,0,0,0,0,0,0,0,0,0,0
422.2548115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423.0510263,31280,0,16440,0,0,0,0,0,0,0,0,0,0,0,0
423.0518947,0,0,0,0,12990,0,0,0,0,0,0,0,0,0,0
423.0543971,0,0,0,0,0,15360,0,0,10510,0,0,15960,0,0,0
423.0568995,0,0,0,32230,0,0,20480,16800,0,22910,20640,0,33310,15270,15230
423.0874118,0,0,67700,0,0,0,0,0,0,0,0,0,0,0,0
423.0882802,0,83820,0,0,0,0,0,0,0,0,0,0,0,0,0
423.0907826,79530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423.1271681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423.1296705,231300,296400,262700,0,0,0,0,0,0,0,0,0,0,0,0
423.1635536,0,0,283600,0,0,0,0,0,0,0,0,0,0,0,0
423.166056,215200,305800,0,149200,156700,153700,146300,167400,0,117600,0,0,119100,164700,157100
423.1999391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423.2024415,82480,108300,102700,48870,48990,44770,0,47420,53530,45270,47490,46910,36800,48690,43360
423.2363246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423.238827,18950,18380,0,10490,11050,0,11830,0,0,0,0,10990,11190,0,0
423.2421979,0,0,0,0,0,0,0,0,0,0,10160,0,0,0,0
423.2693393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423.2752125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423.330225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424.0543811,22200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424.0907666,0,0,21260,0,0,0,0,0,0,0,0,0,0,0,0
424.0979169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424.1302797,62710,89150,0,69820,76600,73180,60270,82930,80340,0,85440,82030,60380,84640,83550
424.1305229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424.1666652,65260,91540,0,0,0,0,0,0,0,0,0,0,0,0,56260
424.1669085,0,0,80010,0,0,0,0,0,0,0,0,0,0,0,0
424.1694109,0,0,0,46990,50320,53060,44440,56850,0,39080,51860,56920,40490,55980,0
424.1985589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424.2030507,0,0,30210,0,0,0,0,0,0,0,0,0,0,0,0
424.203294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424.2057964,26750,31230,0,0,17230,15450,15780,0,19390,15670,17530,16820,14430,14810,14910
424.234076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424.2349444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424.2704615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424.3618595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.0302908,0,0,0,0,0,0,0,0,0,0,0,0,11160,0,0
425.0666763,39080,28090,24840,0,0,0,0,0,0,0,0,0,0,0,0
425.0700472,0,0,0,0,0,0,0,0,25770,0,0,0,0,0,0
425.0725496,0,0,0,49660,32840,30350,28950,34770,0,31020,39550,37020,44330,37200,35080
425.0784228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.0819325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.1030618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.1039303,126900,147400,128600,0,0,0,0,0,0,0,0,0,0,0,0
425.1064327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.1428182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.1453206,261800,351700,0,0,0,0,0,0,0,0,0,0,0,0,0
425.1792037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.1817061,140100,184900,0,95990,111400,104500,98460,117300,116300,81900,103900,110700,81730,109000,108300
425.2155892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.2180916,38410,45970,46180,0,22790,0,21310,24790,22500,20060,22700,0,20000,21500,20940
425.21896,0,0,0,22200,0,21020,0,0,0,0,0,0,0,0,0
425.2333477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.2553455,0,0,12180,0,0,0,0,0,0,0,0,0,0,0,0
425.2578479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.2657105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.2673639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426.0689389,0,0,0,0,0,0,0,0,0,0,0,0,0,10110,0
426.0731587,0,0,0,0,0,0,0,0,0,0,10900,0,10380,0,0
426.0759044,0,0,0,10850,0,0,0,0,0,0,0,0,0,0,0
426.1072851,44390,40280,0,0,0,0,0,0,0,0,0,0,0,0,0
426.113567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426.1459297,67620,88900,91850,64980,77190,73970,63100,82070,81600,0,81310,79880,52240,82010,79990
426.146173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426.1778235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426.1823152,42910,0,54170,0,0,0,0,0,0,0,0,0,0,0,0
426.1825585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426.1850609,0,0,0,32090,31520,31750,29040,32900,33230,23200,31790,34270,23930,31360,30550
426.2133406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426.214209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426.2187007,0,0,14560,0,0,0,0,0,0,0,0,0,0,0,0
426.2214464,13090,13230,0,0,0,0,0,0,0,0,0,0,0,0,0
426.2497261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426.2550862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426.2609595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.0518141,0,0,0,0,0,0,0,0,0,0,0,0,0,10670,0
427.0764532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.0823264,52070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.0831948,0,0,35800,0,0,0,0,0,0,0,0,0,0,0,0
427.0856972,0,39390,0,0,0,0,0,0,0,0,0,0,0,0,0
427.0881996,0,0,0,67990,0,56360,38680,60710,51880,38760,73160,0,55650,66170,60500
427.0975825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.1187119,0,0,154600,0,0,0,0,0,0,0,0,0,0,0,0
427.1195803,0,185800,0,0,0,0,0,0,0,0,0,0,0,0,0
427.133968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.1373389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.1584682,0,0,212900,0,0,0,0,0,0,0,0,0,0,0,0
427.1609706,170200,240600,0,0,0,0,0,0,0,0,0,0,0,0,0
427.1679842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.1703536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.1737244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.1973562,64870,79240,74540,42280,42560,43650,43820,45970,48720,36690,43580,44420,32260,42540,43000
427.2067391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.2101099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.2126123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.2337417,0,0,0,0,0,0,0,0,0,0,0,0,0,10200,0
427.2371125,0,10610,0,0,0,0,0,0,0,0,0,0,0,0,0
427.2407552,0,0,14020,0,0,0,0,0,0,0,0,0,0,0,0
427.2466284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.2489978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.2853833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.2887541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.3006395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.0623192,11360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.0834486,0,15840,0,0,0,0,0,0,0,0,0,0,0,0,0
428.0856812,19750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.0888088,0,0,0,0,0,14500,0,19160,0,0,21380,0,0,18500,16880
428.0915545,0,0,0,17550,14460,0,13200,0,10010,10950,0,13220,18150,0,0
428.094682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.0987047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.1009374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.1220667,0,0,50980,0,0,0,0,0,0,0,0,0,0,0,0
428.1229352,0,57390,0,0,0,0,0,0,0,0,0,0,0,0,0
428.1359587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.1373229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.1615798,49250,67540,0,0,0,0,0,0,0,0,0,0,0,0,0
428.1618231,0,0,59570,0,0,0,0,0,0,0,0,0,0,0,0
428.1656025,0,0,0,41560,47430,42560,35320,46020,0,28910,46030,43040,33710,43570,41420
428.1714758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.1723442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.200711,17200,0,0,13560,0,13650,0,13630,16300,12570,0,13970,11040,0,13770
428.201988,0,0,0,0,12630,0,13920,0,0,0,0,0,0,0,0
428.2078613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.2100939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.2343508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.2766095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.0474752,0,0,0,0,0,0,0,0,0,0,0,0,19660,0,0
429.0557177,0,0,0,0,12570,11490,0,0,0,0,0,0,0,13240,0
429.0768471,18470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.0802179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.0827203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.0885935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.0979765,53420,0,45390,0,0,0,0,0,0,0,0,0,0,0,0
429.1013473,0,0,0,0,0,0,48630,0,0,0,0,73510,0,0,71200
429.1038497,0,0,0,64680,0,59290,0,0,58430,35490,88220,0,50360,73250,0
429.1132326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.1191058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.134362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.1352304,0,0,127800,0,0,0,0,0,0,0,0,0,0,0,0
429.1529889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.1554913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.1766207,0,0,91920,0,0,0,0,0,0,0,0,0,0,0,0
429.1860036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.1893744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.2138746,0,0,0,0,10080,0,0,10300,0,0,10590,0,0,0,0
429.216377,0,22120,0,0,0,10450,0,0,0,0,0,11950,0,0,0
429.2200198,21190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.2223891,0,0,17630,0,0,0,0,0,0,11870,0,0,0,0,0
429.2257599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.2282624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.2622785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.2646479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.3162895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.3196603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430.0833295,0,0,0,12160,0,0,0,0,0,0,0,0,0,0,0
430.0873522,0,0,0,0,0,0,10550,0,0,0,0,0,0,0,0
430.1044588,0,0,14140,0,0,0,0,0,0,0,0,0,0,0,0
430.1047021,0,0,0,0,0,0,0,0,0,0,0,21670,0,0,0
430.1072045,0,0,0,0,0,21130,0,0,17890,0,0,0,0,0,0
430.1084816,0,0,0,19260,21930,0,0,22120,0,0,24220,0,0,21100,20200
430.1143548,0,22120,0,0,0,0,0,0,0,14400,0,0,0,0,0
430.1165874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430.1507403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430.1516087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430.1772298,0,0,0,0,0,0,0,0,0,0,17800,0,0,0,17430
430.1812526,24290,36650,26470,17530,18810,17940,17690,16890,20630,16410,0,15510,0,18790,0
430.1871258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430.1893585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
